dbo;GA_OFI_EQUIPE_FUNC;DATA_FIM;datetime;NULL;YES;NULL
dbo;GA_OFI_EQUIPE_FUNC;ROWID;uniqueidentifier;NULL;YES;(newid())
dbo;GA_OFI_EQUIPES;ID;numeric;NULL;NO;NULL
dbo;GA_OFI_EQUIPES;DESCRICAO;varchar;200;YES;NULL
dbo;GA_OFI_EQUIPES;STATUS;numeric;NULL;YES;NULL
dbo;GA_OFI_EQUIPES;ROWID;uniqueidentifier;NULL;YES;(newid())
dbo;GA_OFI_EQUIPES;COR_FUNDO;varchar;20;YES;NULL
dbo;GA_OFI_EQUIPES;COR_LETRA;varchar;20;YES;NULL
dbo;GA_OFI_EQUIPES_X_BOX;ID;numeric;NULL;NO;NULL
dbo;GA_OFI_EQUIPES_X_BOX;ID_EQUIPE;numeric;NULL;YES;NULL
dbo;GA_OFI_EQUIPES_X_BOX;ID_BOX;numeric;NULL;YES;NULL
dbo;GA_OFI_EQUIPES_X_BOX;COD_EMPR;numeric;NULL;YES;NULL
dbo;GA_OFI_EQUIPES_X_BOX;DATA_INI;datetime;NULL;YES;NULL
dbo;GA_OFI_EQUIPES_X_BOX;DATA_FIM;datetime;NULL;YES;NULL
dbo;GA_OFI_EQUIPES_X_BOX;STATUS;numeric;NULL;YES;NULL
dbo;GA_OFI_EQUIPES_X_BOX;ROWID;uniqueidentifier;NULL;YES;(newid())
dbo;GA_OFI_EQUIPES_X_BOX;ID_SECAO;numeric;NULL;YES;NULL
dbo;GA_OFI_EQUIPES_X_BOX;COD_OFICINA;numeric;NULL;YES;NULL
dbo;GA_OFI_FALHA_CAUSA;CODIGO;numeric;NULL;NO;NULL
dbo;GA_OFI_FALHA_CAUSA;DESCRICAO;varchar;50;YES;NULL
